cell_id,scale_km2,area_effective_km2,n_wells_raw,source_snapshot_overlap_n,pct_source_snapshot_overlap,coordinate_sites_n,coordinate_compression_n,coordinate_compression_pct,review_high_clusters_n,review_high_reduction_n,review_high_reduction_pct,review_all_clusters_n,review_all_reduction_n,review_all_reduction_pct,duplicate_candidate_wells_n,duplicate_candidate_wells_pct,high_duplicate_candidate_wells_n,high_duplicate_candidate_wells_pct,exact_colocation_wells_n,exact_colocation_wells_pct,nn_lt_100m_n,nn_lt_100m_pct,nn_lt_500m_n,nn_lt_500m_pct,nn_lt_1000m_n,nn_lt_1000m_pct,nearest_neighbor_median_m,documentary_domains_mean,documentary_domains_median,zero_domains_n,zero_domains_pct,fourplus_domains_n,fourplus_domains_pct,dated_domains_mean,dated_domains_median,source_core_pairs_comparable_n,source_core_pairs_matching_n,source_core_match_pct,specific_capacity_both_sources_n,specific_capacity_source_echo_n,specific_capacity_source_echo_pct,pumping_test_records_n,chem_sample_records_n,chem_result_records_n,hydraulic_parameter_records_n,chem_sample_records_per_well,hydraulic_parameter_records_per_well,analysis_status
SCALE-500-O00-00366,500,499.9999999999812,391,197.0,50.38363171355499,391.0,0.0,0.0,391.0,0.0,0.0,390.0,1.0,0.2557544757033248,2.0,0.5115089514066496,0.0,0.0,0.0,0.0,114.0,29.156010230179028,320.0,81.84143222506394,379.0,96.9309462915601,218.35,3.6419437340153453,4.0,17.0,4.3478260869565215,287.0,73.40153452685422,0.5549872122762148,0.0,673.0,650.0,96.58246656760772,156.0,152.0,97.43589743589743,168.0,219.0,266.0,738.0,0.5601023017902813,1.8874680306905371,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00367,500,499.9999999999812,3,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,66.66666666666667,778.08,4.0,4.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,3.0,3.0,3.0,1.0,1.0,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00368,500,499.9999999999812,3,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6166.96,4.0,4.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,3.0,3.0,3.0,1.0,1.0,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00369,500,499.9999999999812,4,1.0,25.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,50.0,2.0,50.0,2.0,50.0,1792.74,2.75,3.5,1.0,25.0,2.0,50.0,0.25,0.0,2.0,2.0,100.0,0.0,0.0,,1.0,1.0,1.0,4.0,0.25,1.0,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00370,500,499.9999999999812,28,13.0,46.42857142857143,28.0,0.0,0.0,28.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,35.714285714285715,18.0,64.28571428571429,23.0,82.14285714285714,244.055,3.1785714285714284,3.5,3.0,10.714285714285714,14.0,50.0,0.6428571428571429,0.0,35.0,34.0,97.14285714285714,8.0,8.0,100.0,9.0,24.0,35.0,44.0,0.8571428571428571,1.5714285714285714,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00371,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00372,500,499.9999999999812,1,1.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10455.91,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,2.0,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00373,500,499.9999999999812,22,16.0,72.72727272727273,22.0,0.0,0.0,22.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,68.18181818181819,21.0,95.45454545454545,22.0,100.0,64.575,4.136363636363637,4.0,0.0,0.0,20.0,90.9090909090909,1.0909090909090908,1.0,60.0,59.0,98.33333333333333,14.0,14.0,100.0,15.0,17.0,21.0,56.0,0.7727272727272727,2.5454545454545454,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00374,500,499.9999999999812,13,2.0,15.384615384615385,13.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,30.76923076923077,10.0,76.92307692307692,11.0,84.61538461538461,249.52,3.8461538461538463,4.0,0.0,0.0,10.0,76.92307692307692,0.3076923076923077,0.0,8.0,7.0,87.5,2.0,2.0,100.0,2.0,10.0,12.0,16.0,0.7692307692307693,1.2307692307692308,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00375,500,499.9999999999812,1,1.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30119.47,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,2.0,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00376,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00377,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00378,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00379,500,499.9999999999812,1,1.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14196.99,3.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,100.0,1.0,1.0,100.0,1.0,1.0,2.0,3.0,1.0,3.0,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00380,500,251.97254598708895,13,11.0,84.61538461538461,13.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,69.23076923076923,11.0,84.61538461538461,11.0,84.61538461538461,88.58,4.3076923076923075,4.0,0.0,0.0,12.0,92.3076923076923,1.2307692307692308,1.0,44.0,44.0,100.0,11.0,11.0,100.0,11.0,11.0,13.0,37.0,0.8461538461538461,2.8461538461538463,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00381,500,17.204676997769006,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00382,500,165.63576588099838,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00383,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00384,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00385,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00386,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00387,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00388,500,499.9999999999812,2,2.0,100.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13071.26,2.5,2.5,1.0,50.0,1.0,50.0,1.0,1.0,4.0,4.0,100.0,1.0,1.0,100.0,1.0,1.0,2.0,5.0,0.5,2.5,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00389,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00390,500,499.9999999999812,6,5.0,83.33333333333333,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,33.333333333333336,1179.63,3.0,3.0,1.0,16.666666666666668,3.0,50.0,0.8333333333333334,0.5,13.0,13.0,100.0,3.0,3.0,100.0,3.0,2.0,4.0,14.0,0.3333333333333333,2.3333333333333335,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00391,500,499.9999999999812,4,2.0,50.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,50.0,3.0,75.0,3.0,75.0,151.755,3.75,4.0,0.0,0.0,3.0,75.0,0.5,0.5,8.0,8.0,100.0,2.0,2.0,100.0,2.0,2.0,2.0,8.0,0.5,2.0,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00392,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00393,500,499.9999999999812,1,1.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7198.18,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,2.0,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00394,500,499.9999999999812,3,2.0,66.66666666666667,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,66.66666666666667,2.0,66.66666666666667,225.01,2.6666666666666665,2.0,0.0,0.0,1.0,33.333333333333336,0.3333333333333333,0.0,5.0,5.0,100.0,1.0,1.0,100.0,1.0,1.0,1.0,5.0,0.3333333333333333,1.6666666666666667,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00395,500,499.9999999999812,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2668.39,3.5,3.5,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,2.0,2.0,2.0,1.0,1.0,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00396,500,499.9999999999812,9,2.0,22.22222222222222,9.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,33.333333333333336,3.0,33.333333333333336,2046.95,3.6666666666666665,4.0,1.0,11.11111111111111,8.0,88.88888888888889,0.2222222222222222,0.0,4.0,4.0,100.0,1.0,1.0,100.0,1.0,9.0,10.0,12.0,1.0,1.3333333333333333,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00397,500,499.9999999999812,3,1.0,33.333333333333336,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3591.17,4.0,4.0,0.0,0.0,2.0,66.66666666666667,0.6666666666666666,0.0,4.0,4.0,100.0,1.0,1.0,100.0,1.0,3.0,5.0,4.0,1.0,1.3333333333333333,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00398,500,499.9999999999812,7,3.0,42.857142857142854,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3063.57,2.7142857142857144,3.0,1.0,14.285714285714286,3.0,42.857142857142854,0.0,0.0,2.0,2.0,100.0,0.0,0.0,,0.0,3.0,3.0,10.0,0.42857142857142855,1.4285714285714286,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00399,500,499.9999999999812,1,1.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18437.26,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,2.0,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00400,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00401,500,499.9999999999812,3,2.0,66.66666666666667,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,66.66666666666667,2.0,66.66666666666667,426.07,4.0,4.0,0.0,0.0,3.0,100.0,0.6666666666666666,1.0,8.0,8.0,100.0,2.0,2.0,100.0,2.0,1.0,1.0,7.0,0.3333333333333333,2.3333333333333335,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00402,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00403,500,499.9999999999812,2,2.0,100.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10380.11,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,4.0,0.0,2.0,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00404,500,499.9999999999812,7,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,42.857142857142854,3.0,42.857142857142854,1164.2,4.0,4.0,0.0,0.0,7.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,7.0,7.0,7.0,1.0,1.0,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00405,500,499.9999999999812,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25974.93,4.0,4.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,1.0,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00406,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00407,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00408,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00409,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00410,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00411,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00412,500,493.56722044478846,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00413,500,192.70940181405817,2,1.0,50.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5986.91,3.5,3.5,0.0,0.0,1.0,50.0,0.5,0.5,4.0,4.0,100.0,1.0,1.0,100.0,1.0,1.0,1.0,4.0,0.5,2.0,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00414,500,70.36026875493663,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00415,500,448.36009652799066,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00416,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00417,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00418,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00419,500,499.9999999999812,3,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,66.66666666666667,3.0,100.0,276.59,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,3.0,3.0,3.0,1.0,1.0,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00420,500,499.9999999999812,3,2.0,66.66666666666667,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,66.66666666666667,2.0,66.66666666666667,328.16,0.6666666666666666,0.0,2.0,66.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,5.0,0.0,1.6666666666666667,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00421,500,499.9999999999812,12,9.0,75.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,41.666666666666664,6.0,50.0,10.0,83.33333333333333,713.8199999999999,3.3333333333333335,4.0,1.0,8.333333333333334,7.0,58.333333333333336,0.9166666666666666,1.0,30.0,30.0,100.0,6.0,6.0,100.0,8.0,6.0,9.0,27.0,0.5,2.25,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00422,500,499.9999999999812,3,2.0,66.66666666666667,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3350.7,2.3333333333333335,3.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,7.0,100.0,1.0,1.0,100.0,2.0,2.0,3.0,6.0,0.6666666666666666,2.0,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00423,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00424,500,499.9999999999843,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00425,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00426,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00427,500,499.9999999999812,3,1.0,33.333333333333336,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,66.66666666666667,3.0,100.0,116.71,3.6666666666666665,4.0,0.0,0.0,2.0,66.66666666666667,0.0,0.0,4.0,4.0,100.0,1.0,1.0,100.0,0.0,2.0,2.0,5.0,0.6666666666666666,1.6666666666666667,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00428,500,499.9999999999812,15,9.0,60.0,15.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,26.666666666666668,5.0,33.333333333333336,7.0,46.666666666666664,1719.05,3.2,4.0,0.0,0.0,8.0,53.333333333333336,0.6,0.0,26.0,26.0,100.0,5.0,5.0,100.0,7.0,5.0,7.0,29.0,0.3333333333333333,1.9333333333333333,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00429,500,499.9999999999812,3,2.0,66.66666666666667,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3492.73,2.6666666666666665,4.0,1.0,33.333333333333336,2.0,66.66666666666667,0.3333333333333333,0.0,5.0,5.0,100.0,1.0,1.0,100.0,1.0,1.0,1.0,6.0,0.3333333333333333,2.0,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00430,500,499.9999999999789,6,3.0,50.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,33.333333333333336,2690.39,3.3333333333333335,3.5,0.0,0.0,3.0,50.0,0.5,0.5,12.0,12.0,100.0,3.0,3.0,100.0,3.0,1.0,1.0,12.0,0.16666666666666666,2.0,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00431,500,499.99999999998084,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00432,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00433,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00434,500,499.9999999999812,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18767.96,4.0,4.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,1.0,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00435,500,499.9999999999812,2,1.0,50.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4253.82,4.0,4.0,0.0,0.0,2.0,100.0,0.5,0.5,4.0,4.0,100.0,1.0,1.0,100.0,1.0,1.0,1.0,5.0,0.5,2.5,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00436,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00437,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00438,500,499.9999999999812,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17028.05,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,0.0,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00439,500,499.9999999999812,1,1.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17028.05,4.0,4.0,0.0,0.0,1.0,100.0,1.0,1.0,4.0,4.0,100.0,1.0,1.0,100.0,1.0,0.0,0.0,3.0,0.0,3.0,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00440,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00441,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00442,500,499.9999999999812,3,2.0,66.66666666666667,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2087.15,2.0,2.0,1.0,33.333333333333336,1.0,33.333333333333336,0.3333333333333333,0.0,1.0,1.0,100.0,0.0,0.0,,0.0,2.0,4.0,5.0,0.6666666666666666,1.6666666666666667,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00443,500,499.9999999999812,2,1.0,50.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,2.0,100.0,2.0,100.0,80.59,4.5,4.5,0.0,0.0,2.0,100.0,1.0,1.0,4.0,4.0,100.0,1.0,1.0,100.0,1.0,3.0,4.0,4.0,1.5,2.0,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00444,500,499.9999999999812,50,16.0,32.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,34.0,43.0,86.0,46.0,92.0,169.735,3.6,4.0,4.0,8.0,40.0,80.0,0.46,0.0,54.0,52.0,96.29629629629629,12.0,12.0,100.0,14.0,37.0,43.0,76.0,0.74,1.52,COM_POCO_NO_CONJUNTO_AUDITADO
