well_id,siagas_aquifer,sgb2024_unit_aflorante,sgb2024_unit_subjacente,sgb2024_hydrolithologic_unit_afl,sgb2024_domain,geology_sgb_unit,geology_sgb_sigla,comparison_status,comparison_reason,manual_review_required
3500022924,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500022958,Bauru,Grupo Caiuá,Formação Botucatu,(4) K2c,,Formação Santo Anastácio,K2sa,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500022972,Caiua,Depósitos aluvionares,,(4) Q2a,,Depósitos aluvionares,Q2a,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500023021,Caiua,Grupo Caiuá,Formação Botucatu,(4) K2c,,Grupo Caiuá,K2c,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500023038,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500023084,Cuiaba,Grupo Cuiaba,,(5) NPcu,,"Litofácies Cuiabá, filito",NPcufl,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500023116,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500023117,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500023118,Serra geral,Formação Botucatu,,(3) J3K1bt,,Formação Botucatu,K1bt,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500023121,Não definido,Grupo Corumbá,,(4) NP3co,,Formação Bocaina,NP3bo,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500026986,Caiua,Grupo Caiuá,Formação Botucatu,(4) K2c,,Formação Santo Anastácio,K2sa,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500027012,Não definido,Embasamento Indiferenciado,,(5) Fr,,,,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500027035,Caiua,Grupo Caiuá,Formação Botucatu,(4) K2c,,Grupo Caiuá,K2c,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500027063,Furnas,Formação Furnas,,(3) D1f,,Formação Furnas,D1f,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500027067,Caiua,Grupo Caiuá,Formação Botucatu,(4) K2c,,Grupo Caiuá,K2c,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500027081,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500027096,Bauru,Formação Cachoeirinha,Formação Botucatu,(5) ENch,,Formação Cachoeirinha,ENch,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500027153,Guarani,Formação Botucatu,,(3) J3K1bt,,Formação Botucatu,K1bt,POSSIVELMENTE CONSISTENTE,SIAGAS usa sistema Guarani e SGB registra Formação Botucatu aflorante/subjacente,False
3500027158,Caiua,Grupo Caiuá,Formação Botucatu,(3) K2c,,Grupo Caiuá,K2c,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500027182,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500027184,Caiua,Grupo Caiuá,Formação Botucatu,(4) K2c,,Grupo Caiuá,K2c,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500027188,Guarani,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,POSSIVELMENTE CONSISTENTE,SIAGAS usa sistema Guarani e SGB registra Formação Botucatu aflorante/subjacente,False
3500027192,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500027195,Guarani,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,POSSIVELMENTE CONSISTENTE,SIAGAS usa sistema Guarani e SGB registra Formação Botucatu aflorante/subjacente,False
3500027200,Bauru,Grupo Caiuá,Formação Botucatu,(4) K2c,,Formação Santo Anastácio,K2sa,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500027208,Serra geral,Grupo Bauru,Formação Botucatu,(4) K2b,,Formação Vale do Rio do Peixe,K2vp,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500027211,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500027219,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500027221,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500027235,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500027246,Rocha cristalina,Embasamento Indiferenciado,,(5) Fr,,Complexo Rio Apa,PP3ap,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500027297,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500027303,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500027305,Aquidauana,Formação Botucatu,,(3) J3K1bt,,Formação Botucatu,K1bt,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500027312,Rocha sedimentar,Formação Pantanal,,(5) Q1p,,"Fácies Pantanal, depósitos aluvionares",Q1p2,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500027314,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500023276,Caiua,Grupo Caiuá,Formação Botucatu,(3) K2c,,Grupo Caiuá,K2c,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500023285,Caiua,Grupo Caiuá,Formação Botucatu,(4) K2c,,Formação Santo Anastácio,K2sa,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500023330,Bauru,Formação Cachoeirinha,Formação Botucatu,(5) ENch,,Formação Cachoeirinha,ENch,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500023362,Caiua,Grupo Caiuá,Formação Botucatu,(4) K2c,,Grupo Caiuá,K2c,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500023363,Caiua,Grupo Caiuá,Formação Botucatu,(4) K2c,,Grupo Caiuá,K2c,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500023313,Bauru,Grupo Caiuá,Formação Botucatu,(4) K2c,,Formação Santo Anastácio,K2sa,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500023316,Serra geral,Grupo Caiuá,Formação Botucatu,(4) K2c,,Formação Santo Anastácio,K2sa,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500023373,Guarani,Grupo Caiuá,Formação Botucatu,(4) K2c,,Grupo Caiuá,K2c,POSSIVELMENTE CONSISTENTE,SIAGAS usa sistema Guarani e SGB registra Formação Botucatu aflorante/subjacente,False
3500022843,Guarani,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,POSSIVELMENTE CONSISTENTE,SIAGAS usa sistema Guarani e SGB registra Formação Botucatu aflorante/subjacente,False
3500022484,Guarani,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,POSSIVELMENTE CONSISTENTE,SIAGAS usa sistema Guarani e SGB registra Formação Botucatu aflorante/subjacente,False
3500022508,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500022538,Guarani,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,POSSIVELMENTE CONSISTENTE,SIAGAS usa sistema Guarani e SGB registra Formação Botucatu aflorante/subjacente,False
3500022568,Serra geral,Grupo Caiuá,Formação Botucatu,(4) K2c,,Formação Santo Anastácio,K2sa,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500022912,Guarani,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,POSSIVELMENTE CONSISTENTE,SIAGAS usa sistema Guarani e SGB registra Formação Botucatu aflorante/subjacente,False
3500065101,Guarani,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,POSSIVELMENTE CONSISTENTE,SIAGAS usa sistema Guarani e SGB registra Formação Botucatu aflorante/subjacente,False
3500065117,Guarani,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,POSSIVELMENTE CONSISTENTE,SIAGAS usa sistema Guarani e SGB registra Formação Botucatu aflorante/subjacente,False
3500069466,Serra geral,Grupo Caiuá,Formação Botucatu,(5) K2c,,Grupo Caiuá,K2c,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500069463,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500022530,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500022540,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500022582,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500022654,Guarani,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,POSSIVELMENTE CONSISTENTE,SIAGAS usa sistema Guarani e SGB registra Formação Botucatu aflorante/subjacente,False
3500022674,Serra geral,Grupo Caiuá,Formação Botucatu,(4) K2c,,Grupo Caiuá,K2c,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500022859,Guarani,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,POSSIVELMENTE CONSISTENTE,SIAGAS usa sistema Guarani e SGB registra Formação Botucatu aflorante/subjacente,False
3500022984,Bauru,Grupo Caiuá,Formação Botucatu,(4) K2c,,Formação Santo Anastácio,K2sa,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500023029,Furnas,Formação Ponta Grossa,Formação Furnas,(6) Dpg,,Formação Ponta Grossa,Dpg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500027083,Serra geral,Grupo Caiuá,Formação Botucatu,(4) K2c,,Grupo Caiuá,K2c,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500027300,Furnas,Formação Ponta Grossa,Formação Furnas,(6) Dpg,,Formação Ponta Grossa,Dpg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500071509,,Grupo Caiuá,Formação Botucatu,(5) K2c,,Grupo Caiuá,K2c,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500045629,,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500023131,,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500071719,,Grupo Caiuá,Formação Botucatu,(4) K2c,,Formação Santo Anastácio,K2sa,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500023314,,Grupo Bauru,Formação Botucatu,(4) K2b,,Formação Santo Anastácio,K2sa,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500071768,,Grupo Cuiaba,,(5) NPcu,,"Litofácies Cuiabá, xisto",NPcuxt,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500023311,,Grupo Bauru,Formação Botucatu,(4) K2b,,Formação Vale do Rio do Peixe,K2vp,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500023191,,Formação Aquidauana,,(4) C2P1a,,Formação Aquidauana,C2P1a,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500022925,Guarani,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,POSSIVELMENTE CONSISTENTE,SIAGAS usa sistema Guarani e SGB registra Formação Botucatu aflorante/subjacente,False
3500022683,Guarani,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,POSSIVELMENTE CONSISTENTE,SIAGAS usa sistema Guarani e SGB registra Formação Botucatu aflorante/subjacente,False
3500022686,Guarani,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,POSSIVELMENTE CONSISTENTE,SIAGAS usa sistema Guarani e SGB registra Formação Botucatu aflorante/subjacente,False
3500022755,Cuiaba,Formação Aquidauana,,(4) C2P1a,,Formação Aquidauana,C2P1a,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500022926,Rocha cristalina,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500022943,Cuiaba,Formação Aquidauana,,(4) C2P1a,,Formação Aquidauana,C2P1a,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500026913,,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500023391,Guarani,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,POSSIVELMENTE CONSISTENTE,SIAGAS usa sistema Guarani e SGB registra Formação Botucatu aflorante/subjacente,False
3500022685,Guarani,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,POSSIVELMENTE CONSISTENTE,SIAGAS usa sistema Guarani e SGB registra Formação Botucatu aflorante/subjacente,False
3500022987,Serra geral,Grupo Caiuá,Formação Botucatu,(4) K2c,,Formação Santo Anastácio,K2sa,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500067710,Aquidauana,Formação Aquidauana,,(4) C2P1a,,Formação Aquidauana,C2P1a,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500067712,Cuiaba,Formação Aquidauana,,(4) C2P1a,,Formação Aquidauana,C2P1a,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500071928,,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500067286,,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500072369,,Grupo Bauru,Formação Botucatu,(4) K2b,,Formação Vale do Rio do Peixe,K2vp,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
